"id","otel_ad","fiyat","imageURL","score","fiyat_araligi","bolge","hava_alanina_uzakligi","denize_uzakligi","plaj","iskele","a_la_carte_restoran","asansor","acik_restoran","kapali_restoran","acik_havuz","kapali_havuz","bedensel_engelli_odasi","bar","su_kaydiragi","balo_salonu","kuafor","otopark","market","sauna","doktor","beach_voley","fitness","canli_eglence","wireless_internet","animasyon","sorf","parasut","arac_kiralama","kano","spa","masaj","masa_tenisi","cocuk_havuzu","cocuk_parki"
174,Jura Hotels Lara Resort,"10.797,28 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13552/1050X700/tsr13552638354771376569798.jpg,"","9000-11000",Antalya - Lara ,"11 km, Antalya HA ","750 Metre ve Üzeri",Özel Plaj,Yok,"0","0","1","1","4","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1","1","0","1","0"
542,Alaçatı Private Otel,"6.120,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07777/1050X700/tsr07777638486996099684414.jpg,"","5000-7000",Çeşme - Alaçatı ,"90 km, Adnan Menderes HA ","750 Metre ve Üzeri",Yok,Yok,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
175,Kaya İzmir Thermal Convention Hotel,"25.691,25 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02916/1050X700/tsr02916638264086687832843.jpg,"8,5","25000-27000",İzmir - Narlıdere ,"20 km, Adnan Menderes HA ",No Info,Yok,Yok,"1","1","0","1","1","1","1","2","0","1","1","1","1","1","1","0","1","0","1","0","0","0","1","0","1","1","0","0","0"
110,Avena Resort Spa Hotel,"11.444,46 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04576/1050X700/tsr04576637824241000824852.jpg,"7,5","11000-13000",Antalya - Alanya-Obagöl ,"125 km, Antalya HA ","100 - 200 Metre Arası",Özel Plaj,Yok,"1","1","1","1","1","0","1","3","1","0","1","0","1","1","1","1","1","0","1","1","0","0","1","0","1","1","1","1","1"
227,Club Munamar Beach Resort,"11.210,16 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01828/1050X700/tsr01828638366809908036925.jpg,"7,6","11000-13000",Marmaris - İçmeler-Cumhuriyet Mahallesi ,"100 km, Dalaman HA ","50 - 100 Metre Arası",Özel Plaj,Yok,"0","1","1","1","3","0","0","3","1","0","0","0","1","1","1","0","0","0","1","1","0","0","1","0","1","1","1","1","1"
441,Caresse A Luxury Collection Resort Spa,"16.625,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05463/1050X700/tsr05463638433509215935524.jpg,"9,8","15000-17000",Bodrum - Gümbet ,"35 km, Milas HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","0","1","0","1","0","0","0","1","0","0","1","0","0","0"
446,En Hotel Boutique,"20.218,77 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12779/1050X700/tsr12779638072118516456663.jpg,"","19000-21000",İzmir - Konak ,"15 km, Adnan Menderes ","50 Metreye Kadar",Yok,Yok,"0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
445,Elanis Suites Hotel,"17.450,05 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10911/1050X700/tsr10911637241874730633980.jpg,"","17000-19000",Antalya - Lara-Lara Yolu ,"10 km, Antalya HA ","50 - 100 Metre Arası",Halk Plajı,Yok,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
443,Doors Urla Hotel Bungalows,"25.200,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11601/1050X700/tsr11601638470411212075507.jpg,"","25000-27000",İzmir - Urla ,"43 km, Adnan Menderes ","750 Metre ve Üzeri",Yok,Yok,"1","1","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1"
442,Casa Bi Otel,"13.250,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13277/1050X700/tsr13277638247609687938846.jpg,"","13000-15000",Antalya - Kaş ,"200 km, Antalya ",Denize Sıfır,Özel Plaj,Var,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
523,Anelli Hotel,"9.350,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10722/1050X700/tsr10722637172988104881714.jpg,"","9000-11000",Antalya - Antalya Merkez-Kepez ,"15 km, Antalya HA ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
444,Dream Time Hotel,"4.284,30 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/09952/1050X700/tsr09952638274339796827722.jpg,"",+33000,Antalya - Muratpaşa ,"9 km, Antalya ","300 - 400 Metre Arası",Yok,Yok,"0","0","1","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0"
522,Alp Paşa Konağı,"10.450,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01050/1050X700/tsr01050637508873010433185.jpg,"8","9000-11000",Antalya - Kaleiçi ,"15 km, Antalya HA ","750 Metre ve Üzeri",Özel Plaj,Yok,"3","0","1","1","2","0","0","2","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0"
524,Antalya Madi Hotel,"4.239,15 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12057/1050X700/tsr12057638201015222294611.jpg,"",+33000,Antalya - Muratpaşa ,"12 km, Antalya ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
111,Blue Wave Suite Hotel,"11.352,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03321/1050X700/tsr03321637905362253745838.jpg,"8,1","11000-13000",Antalya - Alanya-Obagöl ,"125 km, Antalya HA ","400 - 500 Metre Arası",Özel Plaj,Yok,"0","1","1","1","2","0","1","4","1","0","0","0","0","1","0","1","1","0","1","1","0","1","1","0","1","1","1","1","1"
228,Fun And Sun Smart Hane Sun,"11.837,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06151/1050X700/tsr06151638040272624070953.jpg,"7,6","11000-13000",Antalya - Side-Çolaklı ,"55 km, Antalya HA ","600 - 750 Metre Arası",Özel Plaj,Yok,"0","0","6","1","1","0","1","1","1","0","0","0","0","1","1","1","1","0","1","1","0","0","0","0","0","1","1","1","1"
450,Fedora Alaçatı,"13.750,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13854/1050X700/tsr13854638464558776020002.jpg,"","13000-15000",Çeşme - Alaçatı ,"No Info km, No Info",No Info,Yok,Yok,"0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
176,Kirman Belazur Resort Spa,"32.175,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08684/1050X700/tsr08684638412714328191346.jpg,"8,4","29000-33000",Antalya - Belek-Boğazkent ,"40 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"4","1","1","1","1","1","1","10","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","1","1","1","1","1","1"
448,Esmeralda Butik Otel,"10.875,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13946/1050X700/tsr13946638491205214907482.jpg,"","9000-11000",Antalya - Manavgat ,"85 km, Antalya ","50 - 100 Metre Arası",Halk Plajı,Yok,"0","0","1","1","1","0","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
454,Giges King Boutique Hotel,"19.043,23 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12477/1050X700/tsr12477637916848304752811.jpg,"","19000-21000",Antalya - Kaleiçi ,"30 km, Antalya HA ",Uygun Değil,Yok,Yok,"0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
453,Fora Konak Alaçatı,"12.816,90 TL",https://cdn.tatilsepeti.com/Files/TesisResim/08229/tsr08229636630200623101596.jpg,"10","11000-13000",Çeşme - Alaçatı ,"85 km, Adnan Menderes HA ",No Info,Yok,Yok,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
447,Ena Serenity Boutique Hotel,"9.596,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/09663/1050X700/tsr09663638161300226219423.jpg,"","9000-11000",İzmir - Selçuk ,"59 km, Adnan Menderes ","750 Metre ve Üzeri",Yok,Yok,"0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
449,Espira By Antioch,"12.750,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11025/1050X700/tsr11025637273020649899459.jpg,"8","11000-13000",İzmir - Urla ,"No Info km, No Info","400 - 500 Metre Arası",Yok,Yok,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
229,Hotel Bleu Nuit,"7.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06129/1050X700/tsr06129638053416644008738.jpg,"7,8","7000-9000",Bodrum - Gümbet ,"35 km, Milas ","50 - 100 Metre Arası",Özel Plaj,Yok,"0","0","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0"
452,Flores Hotel Alaçatı,"10.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11529/1050X700/tsr11529637902327739732067.jpg,"","9000-11000",Çeşme - Çeşme Merkez ,"84 km, Adnan Menderes ","750 Metre ve Üzeri",Halk Plajı,Yok,"1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
451,Fizzio Alaçatı Hotel,"8.204,37 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11224/1050X700/tsr11224638497483683326567.jpg,"","7000-9000",Çeşme - Alaçatı ,"38 km, Adnan Menderes HA ","750 Metre ve Üzeri",Yok,Yok,"0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
230,İncekum West Hotel,"16.332,75 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03409/1050X700/tsr03409637251590778871252.jpg,"8,2","15000-17000",Antalya - Alanya-İncekum ,"75 km, Gazipaşa HA ",Denize Sıfır,Özel Plaj,Var,"0","1","1","1","1","1","0","3","0","0","0","0","0","1","1","0","1","0","1","1","0","0","0","0","1","1","0","1","0"
554,Bo Alaçatı,"13.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12952/1050X700/tsr12952638146428164260842.jpg,"","11000-13000",Çeşme - Alaçatı ,"No Info km, No Info",No Info,Halk Plajı,Yok,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
456,Grand Hekimoğlu Hotel,"19.933,38 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12776/1050X700/tsr12776638065466283265608.jpg,"9","19000-21000",İzmir - Konak ,"17 km, Adnan Menderes ","400 - 500 Metre Arası",Halk Plajı,Yok,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
455,Grand Faik Hotel,"11.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12521/1050X700/tsr12521637920365860728062.jpg,"","9000-11000",Çeşme - Çeşme Merkez ,"74 km, Adnan Menderes HA ","100 - 200 Metre Arası",Halk Plajı,Yok,"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
113,Hotella Resort Spa,"12.892,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13022/1050X700/tsr13022638222456752718060.jpg,"7,8","11000-13000",Antalya - Belek ,"29 km, Antalya HA ",No Info,Halk Plajı,Yok,"1","1","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","1","0","1","0","1","0","0","1","1","0","1","1"
112,Gardenia Beach Hotel,"12.208,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04883/1050X700/tsr04883637250741514214279.jpg,"9,6","11000-13000",Antalya - Alanya ,"96 km, Antalya HA ",Denize Sıfır,Yok,Yok,"1","1","1","1","3","0","0","1","1","0","0","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","1","0"
457,Hadrian Gate Hotel,"13.989,15 TL",https://cdn.tatilsepeti.com/Files/TesisResim/04962/tsr04962636074766323738812.jpg,"","13000-15000",Antalya - Kaleiçi ,"15 km, Antalya HA ","750 Metre ve Üzeri",Halk Plajı,Yok,"1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0"
177,Kirman Calyptus Resort Spa,"22.843,75 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11421/1050X700/tsr11421638489584928442328.jpg,"8,5","21000-23000",Antalya - Side ,"60 km, Antalya HA ","400 - 500 Metre Arası",Özel Plaj,Var,"2","1","1","1","1","1","0","6","1","1","1","0","0","1","1","0","1","0","0","1","0","0","1","0","1","1","1","1","1"
461,Hillcity Hotel Kaş,"18.150,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/09072/1050X700/tsr09072637342288469445616.jpg,"7,9","17000-19000",Antalya - Kaş ,"150 km, Dalaman HA ",No Info,Halk Plajı,Yok,"0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
459,Hera Hotels Alaçatı,"10.880,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10923/1050X700/tsr10923638194875755658542.jpg,"","9000-11000",Çeşme - Alaçatı ,"86 km, Adnan Menderes ","750 Metre ve Üzeri",Yok,Yok,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
460,Hill House (Adult Only),"12.500,00 TL",,"","11000-13000","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
458,Helis Suites Bitez,"27.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12425/1050X700/tsr12425637920283068695262.jpg,"","27000-29000",Bodrum - Bitez ,"40 km, Milas ","300 - 400 Metre Arası",Yok,Yok,"1","0","1","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
525,Çeşme Kanuni Kervansaray Hotel,"6.833,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03090/1050X700/tsr03090638191559507068163.jpg,"7,5","5000-7000",Çeşme - Çeşme Merkez ,"80 km, Adnan Menderes HA ","50 - 100 Metre Arası",Halk Plajı,Yok,"0","1","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
114,Oba Star Hotel Spa,"8.716,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02801/1050X700/tsr02801638392860570970342.jpg,"6,2","7000-9000",Antalya - Alanya-Obagöl ,"35 km, Gazipaşa(Alanya) HA ","50 - 100 Metre Arası",Özel Plaj,Yok,"0","1","0","0","2","0","1","3","1","0","1","1","0","0","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1"
178,Kirman Leodikya Resort,"27.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01717/1050X700/tsr01717638487897064536728.jpg,"8,8","25000-27000",Antalya - Alanya-Okurcalar ,"90 km, Antalya HA ",Denize Sıfır,Özel Plaj,Yok,"1","1","1","1","1","1","1","7","1","0","1","1","0","1","1","1","1","1","0","1","0","0","1","0","1","1","1","1","1"
466,Kemer Park Hotel,"6.000,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/07434/tsr07434636983522381907873.jpg,"9","5000-7000",Antalya - Kemer ,"4 km, Antalya HA ","750 Metre ve Üzeri",Yok,Yok,"0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
473,Lal Azure Hotel Alaçatı,"10.998,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13163/1050X700/tsr13163638211417477799584.jpg,"6","9000-11000",Çeşme - Alaçatı ,"70 km, Adnan Menderes ",No Info,Halk Plajı,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
462,Hotel B House Alaçatı,"8.800,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07888/1050X700/tsr07888638479267830589832.jpg,"","7000-9000",Çeşme - Alaçatı ,"90 km, Adnan Menderes HA ",No Info,Yok,Yok,"0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
464,Houdini Hotel Urla,"4.800,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12858/1050X700/tsr12858638101600368476295.jpg,"",+33000,İzmir - Urla ,"No Info km, No Info",No Info,Özel Plaj,Var,"0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
472,Lacitrus Villa Hotel,"9.550,85 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11253/1050X700/tsr11253637507955778070362.jpg,"","9000-11000",Antalya - Kaş ,"220 km, Antalya ","750 Metre ve Üzeri",Halk Plajı,Yok,"1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
469,Köşe Konak Hotel,"23.531,30 TL",https://cdn.tatilsepeti.com/Files/TesisResim/06692/tsr06692636136923303470722.jpg,"10","23000-25000",Çeşme - Alaçatı ,"85 km, Adnan Menderes HA ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","1","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
468,Kempinski Residences Bodrum Barbaros Reserve,"204.120,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13060/1050X700/tsr13060638175915025750874.jpg,"",+33000,Bodrum - Yalıçiftlik ,"43 km, Milas HA ",Denize Sıfır,Özel Plaj,Yok,"0","1","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
471,La Vida Triangulo Hotel,"28.750,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11973/1050X700/tsr11973637719868931817410.jpg,"","27000-29000",Çeşme - Alaçatı ,"0 km, Adnan Menderes ","750 Metre ve Üzeri",Yok,Yok,"0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
463,Hotel Pier Bodrum,"10.942,68 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13099/1050X700/tsr13099638181415877753557.jpg,"","9000-11000",Bodrum - Bodrum Merkez ,"32 km, Milas HA ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
465,Karden Otel,"7.117,58 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13490/1050X700/tsr13490638333149671605034.jpg,"","7000-9000",Antalya - Muratpaşa ,"14 km, Antalya ","50 - 100 Metre Arası",Yok,Yok,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
470,La Cactus Butik Otel,"9.594,80 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11200/1050X700/tsr11200637318170720400081.jpg,"","9000-11000",Antalya - Konyaaltı ,"14 km, Antalya ",Denize Sıfır (Aradan Yol Geçiyor),Mavi Bayraklı Özel Plaj,Yok,"0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1"
467,Kemer Suite Apart Otel,"4.200,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/08251/tsr08251637082145279879970.jpg,"7",+33000,Antalya - Kemer ,"60 km, Antalya HA ","300 - 400 Metre Arası",Özel Plaj,Yok,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
562,Costa Viva Hotel,"16.518,67 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12998/1050X700/tsr12998638168871315650275.jpg,"","15000-17000",Bodrum - Bodrum Merkez ,"37 km, Milas HA ","100 - 200 Metre Arası",Halk Plajı,Yok,"0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
530,Hotel Berke Ranch Nature,"12.150,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03195/1050X700/tsr03195637820927458739177.jpg,"8,2","11000-13000",Antalya - Kemer-Çamyuva ,"63 km, Antalya HA ","750 Metre ve Üzeri",Özel Plaj,Yok,"1","0","1","1","1","0","0","2","0","0","0","1","1","1","1","1","0","1","1","0","0","0","1","0","1","1","1","0","1"
534,Patron Hotel,"9.000,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/05123/tsr05123636991435672271196.jpg,"8,7","7000-9000",Antalya - Kaleiçi ,"16 km, Antalya HA ","300 - 400 Metre Arası",Yok,Yok,"0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
533,Patara Prince Resort,"11.598,79 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00136/1050X700/tsr00136637351664941259649.jpg,"8,4","11000-13000",Antalya - Kalkan ,"120 km, Dalaman ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"3","1","3","3","3","1","0","5","0","0","1","1","1","1","1","0","1","0","1","0","1","1","1","0","1","1","1","1","1"
535,Peninsula Gardens Hotel,"32.375,99 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06014/1050X700/tsr06014637508207020022554.jpg,"9,1","29000-33000",Antalya - Kaş-Çukurbağ Yarımadası ,"152 km, Dalaman ","100 - 200 Metre Arası",Özel Plaj,Yok,"1","1","1","1","1","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0"
539,Terra Rossa,"4.892,60 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12157/1050X700/tsr12157637831264467837524.jpg,"",+33000,Antalya - Muratpaşa ,"15 km, Antalya ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
536,Sey Beach Hotel Spa,"13.838,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07983/1050X700/tsr07983638361593745967803.jpg,"","13000-15000",Antalya - Alanya ,"33 km, Gazipaşa HA ","50 - 100 Metre Arası",Özel Plaj,Yok,"0","1","1","0","1","1","1","2","1","0","0","1","1","1","1","0","1","0","1","1","0","0","1","0","1","1","1","1","0"
538,Sun Pearl Resort Çeşme,"11.137,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13350/1050X700/tsr13350638372122506212378.jpg,"","11000-13000",Çeşme - Çeşme Merkez ,"95 km, Adnan Menderes HA ",Denize Sıfır,Özel Plaj,Var,"1","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
537,Start Otel,"6.491,67 TL",https://cdn.tatilsepeti.com/Files/TesisResim/03190/tsr03190637036503001415271.gif,"8,1","5000-7000",Antalya - Antalya Merkez ,"12 km, Antalya HA ","750 Metre ve Üzeri",Yok,Yok,"0","1","0","1","0","0","0","1","0","0","0","1","0","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0"
540,The Room Hotel Apartments,"7.466,46 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07775/1050X700/tsr07775637476266440906619.jpg,"9","7000-9000",Antalya - Konyaaltı ,"21 km, Antalya HA ","600 - 750 Metre Arası",Halk Plajı,Yok,"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
543,Carmen Suite Hotel,"5.803,39 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11054/1050X700/tsr11054637667849311707199.jpg,"","5000-7000",Antalya - Alanya ,"120 km, Antalya ","400 - 500 Metre Arası",Halk Plajı,Yok,"1","1","1","0","1","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","1","1","1","0","1","1","1","1","0"
549,Atalante Hotel,"16.250,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12459/1050X700/tsr12459637902778388194072.jpg,"","15000-17000",Antalya - Kaş-Çukurbağ Yarımadası ,"No Info km, No Info",No Info,Halk Plajı,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
545,Jasmin Elite Residence Spa,"17.445,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07137/1050X700/tsr07137637534140855345137.jpg,"9","17000-19000",Bodrum - Gümbet ,"36 km, Milas ","50 - 100 Metre Arası",Halk Plajı,Yok,"0","0","1","1","1","1","0","1","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0"
544,Göbene Otel Alaçatı,"19.189,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08147/1050X700/tsr08147637306008817298425.jpg,"10","19000-21000",Çeşme - Alaçatı ,"No Info km, No Info",No Info,Halk Plajı,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
546,L`olive Homes Marmaris,"20.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11917/1050X700/tsr11917637690375609955504.jpg,"","19000-21000",Marmaris - Siteler ,"95 km, Dalaman ","50 - 100 Metre Arası",Halk Plajı,Yok,"0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
548,Zena Hotel Bodrum,"15.351,60 TL",https://cdn.tatilsepeti.com/Files/TesisResim/04514/tsr04514635494156579876250.jpg,"6,7","15000-17000",Bodrum - Güvercinlik ,"15 km, Milas ",Denize Sıfır,Özel Plaj,Yok,"1","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
550,Avwan Hotel Çiğli,"12.190,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13295/1050X700/tsr13295638452194357151171.jpg,"","11000-13000",İzmir - Çiğli ,"34 km, Adnan Menderes ",No Info,Yok,Yok,"1","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
547,Serin Otel,"3.811,76 TL",https://cdn.tatilsepeti.com/Files/TesisResim/07907/tsr07907637045137514184213.jpg,"9",+33000,İzmir - Urla ,"48 km, Adnan Menderes HA ",Denize Sıfır (Aradan Yol Geçiyor),Halk Plajı,Var,"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
